"","Seascapes","lag","si","cmi","bcmi","z"
"275","4 & 5",10,1.30402760485106,0.360353250921172,0.304792349088305,2.48749173495581
"276","4 & 6",0,1.30402760485106,0.13940024361936,-0.0268269785170647,-0.393750834346442
"277","4 & 6",1,1.30402760485106,0.33073855233848,0.199191707975745,1.94441404854659
"278","4 & 6",2,1.30402760485106,0.123759264923919,-0.0434445743518961,-0.805826154701003
"279","4 & 6",3,1.30402760485106,0.263507425256746,0.139151881689479,1.35539171125357
"280","4 & 6",4,1.30402760485106,0.234934062813419,0.122093873143956,1.46225925272272
"281","4 & 6",5,1.30402760485106,0.197666146226613,0.0594788249514815,0.603228529043189
"282","4 & 6",6,1.30402760485106,0.193554092493658,0.0722728307801135,0.89570729889448
"283","4 & 6",7,1.30402760485106,0.292411260437337,0.168503802440003,1.55757771515768
"284","4 & 6",8,1.30402760485106,0.204667170506268,0.0991220866262464,1.23139419036946
"285","4 & 6",9,1.30402760485106,0.163841866342956,-0.0159263042642213,-0.255215000332472
"286","4 & 6",10,1.30402760485106,0.418829871952985,0.375998984302383,2.88135275976793
"287","4 & 7",0,1.30402760485106,0.319958876740266,0.182566894821609,1.98727104846775
"288","4 & 7",1,1.30402760485106,0.340366531073078,0.200929815437904,1.67272161628338
"289","4 & 7",2,1.30402760485106,0.37592425014018,0.264303627938086,2.61416888643235
"290","4 & 7",3,1.30402760485106,0.300947750828333,0.167835067257593,1.76757933941664
"291","4 & 7",4,1.30402760485106,0.311330042880484,0.190490151605933,1.86385823909053
"292","4 & 7",5,1.30402760485106,0.432248576840991,0.327162976590688,2.75004141482669
"293","4 & 7",6,1.30402760485106,0.295775820513374,0.168423411789976,1.6947276405143
"294","4 & 7",7,1.30402760485106,0.277640870901147,0.165651612366646,1.70043253408845
"295","4 & 7",8,1.30402760485106,0.368754581670495,0.264333044895782,2.03858583345138
"296","4 & 7",9,1.30402760485106,0.201528268409506,0.0554982362283011,0.824204394682732
"297","4 & 7",10,1.30402760485106,0.256779931628474,0.13443469119596,1.28747931132963
"298","4 & 8",0,1.30402760485106,0.271646849493294,0.171648963592993,1.96722953938182
"299","4 & 8",1,1.30402760485106,0.392758547538962,0.320427782291273,3.18820476862637
"300","4 & 8",2,1.30402760485106,0.366589135358652,0.273078515948248,2.67267457724775
"301","4 & 8",3,1.30402760485106,0.312863647968508,0.234770627309661,2.42196996065818
"302","4 & 8",4,1.30402760485106,0.232141897115865,0.143833598997744,1.82382813230431
"303","4 & 8",5,1.30402760485106,0.136332392273487,0.0183694530135252,0.284538956069137
"304","4 & 8",6,1.30402760485106,0.172477744223034,0.0869383544392574,1.42277993288911
"305","4 & 8",7,1.30402760485106,0.151440648907202,0.0528532065063935,0.831629409029409
"306","4 & 8",8,1.30402760485106,0.150463464194425,-0.0208580456139459,-0.277986406906506
"307","4 & 8",9,1.30402760485106,0.340260263396039,0.236210622648193,3.05503546203308
"308","4 & 8",10,1.30402760485106,0.22767274214016,0.117711689800995,1.42173241671818
"309","4 & 9",0,1.29695664851757,0.252342328627994,0.166330117067152,1.82606318510562
"310","4 & 9",1,1.29695664851757,0.239823805987708,0.154121394103506,1.71270282332553
"311","4 & 9",2,1.29695664851757,0.184315331293563,0.0559584018903415,0.598189635172344
"312","4 & 9",3,1.29695664851757,0.302446289753591,0.236338983460945,2.56287743137386
"313","4 & 9",4,1.29695664851757,0.293928352428607,0.234587661762669,2.61567918213515
"314","4 & 9",5,1.29695664851757,0.245631103502749,0.167793307442231,1.91300527824136
"315","4 & 9",6,1.29695664851757,0.227148905613243,0.15674008002948,1.7067577564087
"316","4 & 9",7,1.29695664851757,0.261578721540214,0.173997349064123,1.71864387247986
"317","4 & 9",8,1.29695664851757,0.190039402727443,0.105209900381081,1.45334380628568
"318","4 & 9",9,1.29695664851757,0.174018194521081,0.101726894597583,1.34163534573423
"319","4 & 9",10,1.29695664851757,0.212752381159753,0.146123191925272,1.67512851826796
"320","4 & 10",0,1.29695664851757,0.316344741450654,0.204365146712372,2.25210496760954
"321","4 & 10",1,1.29695664851757,0.342077693047683,0.233046715516818,2.62792451188737
"322","4 & 10",2,1.29695664851757,0.274888469332326,0.162430391528963,1.97811978698051
"323","4 & 10",3,1.29695664851757,0.189495939698767,0.0659846659980417,1.15345544760644
"324","4 & 10",4,1.29695664851757,0.255595369874425,0.14733452233985,1.77712662837121
"325","4 & 10",5,1.29695664851757,0.182270341521156,0.0728795252203174,1.03328419518498
"326","4 & 10",6,1.29695664851757,0.194242554696099,0.059533237907965,0.918781571822185
"327","4 & 10",7,1.29695664851757,0.234431046483436,0.103103244294089,0.924429082852594
"328","4 & 10",8,1.29695664851757,0.274607015321009,0.137216794504552,1.28953789883485
"329","4 & 10",9,1.29695664851757,0.157878365957979,0.012079003721808,0.14655756447628
"330","4 & 10",10,1.29695664851757,0.27499440495593,0.184806516869326,2.56122661625327
"331","5 & 6",0,0.954502642700524,0.129134201737438,0.0391179602330008,0.621469949991481
"332","5 & 6",1,0.954502642700524,0.0487697404405232,-0.0638438588423145,-1.39131480777554
"333","5 & 6",2,0.954502642700524,0.192559284326199,0.114686017381129,1.93368297697976
"334","5 & 6",3,0.954502642700524,0.267278688521319,0.232256749238684,3.22680149432554
"335","5 & 6",4,0.954502642700524,0.0506022371475154,-0.0213067698118816,-0.537841282308724
"336","5 & 6",5,0.954502642700524,0.0876922063111611,0.00139050302608208,0.0248468666805257
"337","5 & 6",6,0.954502642700524,0.0858758820032084,-0.0135483410019039,-0.290168929618965
"338","5 & 6",7,0.954502642700524,0.0864028262642456,-0.0115856981251607,-0.225804621877721
"339","5 & 6",8,0.954502642700524,0.0585245351160464,-0.0380338812283124,-0.705087372500483
"340","5 & 6",9,0.954502642700524,0.111269649718523,0.0127006038101349,0.1575058058551
"341","5 & 6",10,0.954502642700524,0.125432554281031,0.0271140692724179,0.422157082232338
"342","5 & 7",0,0.954502642700524,0.309617261152332,0.256119923453771,2.63765413842356
"343","5 & 7",1,0.954502642700524,0.245783059792412,0.179574613139777,1.9590835989292
"344","5 & 7",2,0.954502642700524,0.153995181813118,0.0537398651315436,0.768720656206498
"345","5 & 7",3,0.954502642700524,0.176514767840824,0.101068845388468,1.26195435173956
"346","5 & 7",4,0.954502642700524,0.182454608722424,0.108343564679745,1.44862593666263
"347","5 & 7",5,0.954502642700524,0.219223447049958,0.131488259403261,2.15345304248697
"348","5 & 7",6,0.954502642700524,0.0817057614924597,-0.0169661617186154,-0.29435220922376
"349","5 & 7",7,0.954502642700524,0.126367171793993,0.0440970883292456,0.73201292740651
"350","5 & 7",8,0.954502642700524,0.0912022997421165,-0.0245410167280378,-0.534951461415058
"351","5 & 7",9,0.954502642700524,0.146760231611809,0.0671967110418427,0.981426916362824
"352","5 & 7",10,0.954502642700524,0.112733975696064,0.0220401318793477,0.309978532148909
"353","5 & 8",0,0.954502642700524,0.285353397836924,0.242110645826303,2.72860477767229
"354","5 & 8",1,0.954502642700524,0.240554017841377,0.16678610815637,1.90269761592062
"355","5 & 8",2,0.954502642700524,0.215405454608565,0.150510993273656,2.01065207210551
"356","5 & 8",3,0.954502642700524,0.122893033825905,0.0366928587915678,0.558673468060234
"357","5 & 8",4,0.954502642700524,0.0832992323248161,0.0102719829933446,0.197359602201547
