"","fit","se.fit","Year","Seascapenr","Ship","uprP","lwrP","uprS","lwrS","ci_width"
"67",-3.43538446254407,0.0286720010447104,1999.176,1,"WAH3",-3.37804046045465,-3.49272846463349,-3.34119100907922,-3.52957791600892,0.188386906929701
"68",-3.4321746481228,0.0286465093437191,1999.512,1,"WAH3",-3.37488162943536,-3.48946766681023,-3.33806494016798,-3.52628435607762,0.188219415909641
"69",-3.42896482992382,0.0286414746302518,1999.848,1,"WAH3",-3.37168188066332,-3.48624777918432,-3.33487166204403,-3.5230579978036,0.18818633575957
"70",-3.42575500934207,0.0286569065308672,2000.184,1,"WAH3",-3.36844119628033,-3.4830688224038,-3.33161114447708,-3.51989887420705,0.188287729729962
"71",-3.42254518749928,0.0286927719080808,2000.52,1,"WAH3",-3.36515964368312,-3.47993073131544,-3.32828349745236,-3.5168068775462,0.188523380093834
"72",-3.41933536527596,0.0287489951669644,2000.856,1,"WAH3",-3.36183737494203,-3.47683335560989,-3.32488897019534,-3.51378176035658,0.18889279016124
"73",-3.41612554351605,0.0288254582225534,2001.192,1,"WAH3",-3.35847462707094,-3.47377645996115,-3.32142795148349,-3.51082313554861,0.189395184065117
"74",-3.41291572258887,0.0289220026732926,2001.528,1,"WAH3",-3.35507171724228,-3.47075972793545,-3.31790096206801,-3.50793048310973,0.190029521041724
"75",-3.4097059024699,0.0290384311367275,2001.864,1,"WAH3",-3.35162904019645,-3.46778276474336,-3.31430865036656,-3.50510315457325,0.190794504206689
"76",-3.40649608308195,0.0291745083482206,2002.2,1,"WAH3",-3.34814706638551,-3.46484509977839,-3.31065178919493,-3.50234037696896,0.191688587774029
"77",-3.40328626372608,0.0293299642790998,2002.536,1,"WAH3",-3.34462633516788,-3.46194619228428,-3.30693126495425,-3.49964126249792,0.192709997543669
"78",-3.40007644321876,0.0295044963685446,2002.872,1,"WAH3",-3.34106745048167,-3.45908543595585,-3.30314807043582,-3.49700481600169,0.193856745565867
"79",-3.39686662031605,0.0296977715916975,2003.208,1,"WAH3",-3.33747107713265,-3.45626216349944,-3.29930329845127,-3.49442994218083,0.195126643729555
"80",-3.39365679311345,0.0299094303003098,2003.544,1,"WAH3",-3.33383793251283,-3.45347565371407,-3.29539812861496,-3.49191545761193,0.19651732899697
"81",-3.39044695922284,0.0301390890787417,2003.88,1,"WAH3",-3.33016878106536,-3.45072513738033,-3.29143381813846,-3.48946010030722,0.198026282168762
"82",-3.38723711620135,0.0303863433461706,2004.216,1,"WAH3",-3.32646442950901,-3.4480098028937,-3.28741169371057,-3.48706253869214,0.199650844981573
"83",-3.38402726105183,0.0306507715237056,2004.552,1,"WAH3",-3.32272571800442,-3.44532880409924,-3.28333313730798,-3.48472138479568,0.201388247487704
"84",-3.38081739039611,0.0309319379254142,2004.888,1,"WAH3",-3.31895351454528,-3.44268126624694,-3.27919957687093,-3.48243520392129,0.203235627050359
"85",-3.37760750082291,0.0312293952437873,2005.224,1,"WAH3",-3.31514871033534,-3.44006629131048,-3.27501247848582,-3.48020252316,0.205190044674177
"86",-3.37439758862281,0.0315426884377352,2005.56,1,"WAH3",-3.31131221174734,-3.43748296549828,-3.27077333334732,-3.4780218438983,0.207248510550973
"87",-3.37118764989404,0.0318713570464924,2005.896,1,"WAH3",-3.30744493580105,-3.43493036398702,-3.26648365026252,-3.47589164952556,0.209407999263048
"88",-3.36797768073839,0.0322149370946741,2006.232,1,"WAH3",-3.30354780654904,-3.43240755492773,-3.26214494958829,-3.47381041188849,0.211665462300203
