"","fit","se.fit","Year","Seascapenr","Ship","DayNight","uprP","lwrP","uprS","lwrS","ci_width"
"115",-3.89869778088279,0.0820523003849968,2005,3,"WAH3","D",-3.73459318011279,-4.06280238165278,-3.63712054303878,-4.16027501872679,0.523154475688003
"116",-3.90724167885427,0.0820471144799316,2006,3,"WAH3","D",-3.7431474498944,-4.07133590781413,-3.64568097332827,-4.16880238438027,0.523121411052001
"117",-3.91036200443791,0.0818149640723506,2007,3,"WAH3","D",-3.74673207629321,-4.07399193258261,-3.64954137886207,-4.17118263001375,0.521641251151682
"118",-3.90682028173822,0.0818382839367868,2008,3,"WAH3","D",-3.74314371386465,-4.07049684961179,-3.6459253139965,-4.16771524947994,0.521789935483443
"119",-3.89606661735423,0.0823263148689308,2009,3,"WAH3","D",-3.73141398761636,-4.06071924709209,-3.63361583968867,-4.15851739501978,0.524901555331118
"120",-3.8786300098953,0.0830258169050641,2010,3,"WAH3","D",-3.71257837608517,-4.04468164370542,-3.61394926659051,-4.14331075320008,0.529361486609571
"121",-3.85631140430256,0.0837063545022464,2011,3,"WAH3","D",-3.68889869529806,-4.02372411330705,-3.5894611527197,-4.12316165588541,0.533700503165711
"122",-3.83205455933779,0.0845462424875164,2012,3,"WAH3","D",-3.66296207436276,-4.00114704431283,-3.56252680111278,-4.10158231756281,0.539055516450029
"123",-3.80946353710498,0.0857516088670301,2013,3,"WAH3","D",-3.63796031937092,-3.98096675483904,-3.53609315159634,-4.08283392261361,0.54674077101727
"124",-3.79205303411281,0.0869492922216558,2014,3,"WAH3","D",-3.6181544496695,-3.96595161855612,-3.5148645142893,-4.06924155393633,0.554377039647028
"125",-3.78242137959565,0.0875026223214788,2015,3,"WAH3","D",-3.60741613495269,-3.9574266242386,-3.50346888047541,-4.06137387871588,0.557904998240475
"126",-3.78159132527893,0.0878113180376116,2016,3,"WAH3","D",-3.6059686892037,-3.95721396135415,-3.5016547248918,-4.06152792566606,0.55987320077426
"127",-3.78875124751271,0.0901935588747551,2017,3,"WAH3","D",-3.6083641297632,-3.96913836526222,-3.50122022289694,-4.07628227212848,0.575062049231532
"128",-3.80155211319325,0.0976646507125398,2018,3,"WAH3","D",-3.60622281176817,-3.99688141461833,-3.4902037482051,-4.1129004781814,0.622696729976301
