"","fit","se.fit","Year","Seascapenr","Ship","DayNight","uprP","lwrP","uprS","lwrS","ci_width"
"299",-3.27033020248879,0.139291298724222,2017,7,"WAH3","D",-2.99174760504035,-3.54891279993724,-2.86629250686819,-3.67436789810939,0.808075391241204
"300",-3.2247655297497,0.163616101891527,2018,7,"WAH3","D",-2.89753332596664,-3.55199773353275,-2.75016967645407,-3.69936138304532,0.949191706591251
"301",-3.19074028900557,0.20732103707557,2019,7,"WAH3","D",-2.77609821485443,-3.60538236315671,-2.58937096557402,-3.79210961243712,1.20273864686309
"302",-3.32237101888643,0.163840811306304,1977,8,"WAH3","D",-2.99468939627382,-3.65005264149903,-2.84712335837124,-3.79761867940162,0.950495321030378
"303",-3.19930654789485,0.132191725421846,1978,8,"WAH3","D",-2.93492309705116,-3.46368999873854,-2.81586235138909,-3.58275074440062,0.766888393011532
"304",-3.08179339437652,0.112230053543862,1979,8,"WAH3","D",-2.8573332872888,-3.30625350146424,-2.7562513639083,-3.40733542484474,0.651084060936439
"305",-2.97561790489022,0.104787826756675,1980,8,"WAH3","D",-2.76604225137687,-3.18519355840357,-2.67166329724684,-3.2795725125336,0.607909215286759
"306",-2.8845356874327,0.103675358904901,1981,8,"WAH3","D",-2.6771849696229,-3.09188640524251,-2.58380797875142,-3.18526339611398,0.601455417362563
"307",-2.80871153204894,0.102734048168718,1982,8,"WAH3","D",-2.60324343571151,-3.01417962838638,-2.51071425250569,-3.10670881159219,0.595994559086503
"308",-2.74487175742775,0.100617981863298,1983,8,"WAH3","D",-2.54363579370115,-2.94610772115434,-2.45301248192102,-3.03673103293447,0.58371855101345
"309",-2.68786247784357,0.0988678176442026,1984,8,"WAH3","D",-2.49012684255516,-2.88559811313197,-2.40107984620848,-2.97464510947865,0.573565263270175
"310",-2.6329244616907,0.0984020840553756,1985,8,"WAH3","D",-2.43612029357995,-2.82972862980145,-2.34749276818115,-2.91835615520024,0.570863387019091
"311",-2.57780163779531,0.0985005731552165,1986,8,"WAH3","D",-2.38080049148488,-2.77480278410574,-2.29208426018843,-2.8635190154022,0.571434755213773
"312",-2.52388083251859,0.0984157626707432,1987,8,"WAH3","D",-2.3270493071771,-2.72071235786007,-2.23840946189868,-2.8093522031385,0.570942741239822
