"","fit","se.fit","Year","Seascapenr","Ship","uprP","lwrP","uprS","lwrS","ci_width"
"463",-4.43555320536667,0.0297128388789467,2005.224,4,"WAH3",-4.37612752760877,-4.49497888312456,-4.33691279138536,-4.53419361934797,0.19728082796261
"464",-4.43504730853737,0.0300102683558057,2005.56,4,"WAH3",-4.37502677182576,-4.49506784524898,-4.3354194908668,-4.53467512620794,0.199255635341141
"465",-4.434541409761,0.0303265738337871,2005.896,4,"WAH3",-4.37388826209343,-4.49519455742858,-4.33386352402324,-4.53521929549877,0.201355771475539
"466",-4.43403550932609,0.030661175106268,2006.232,4,"WAH3",-4.37271315911356,-4.49535785953863,-4.33224681730789,-4.5358242013443,0.203577384036404
"467",-4.4335296075195,0.0310134844847628,2006.568,4,"WAH3",-4.37150263854998,-4.49555657648903,-4.33057132201056,-4.53648789302844,0.205916571017882
"468",-4.4330237046271,0.0313829102567567,2006.904,4,"WAH3",-4.37025788411359,-4.49578952514061,-4.32883900277897,-4.53720840647523,0.208369403696262
"469",-4.43251780093511,0.0317688598003463,2007.24,4,"WAH3",-4.36898008133442,-4.49605552053581,-4.32705182728018,-4.53798377459004,0.210931947309861
"470",-4.43201189673344,0.0321707431072524,2007.576,4,"WAH3",-4.36767041051894,-4.49635338294795,-4.32521175450826,-4.53881203895863,0.213600284450374
"471",-4.43150599231407,0.0325879752822751,2007.912,4,"WAH3",-4.36633004174951,-4.49668194287862,-4.32332072648496,-4.53969125814317,0.216370531658205
"472",-4.43100008796965,0.0330199787593839,2008.248,4,"WAH3",-4.36496013045088,-4.49704004548841,-4.32138066090146,-4.54061951503784,0.219238854136377
"473",-4.43049418399879,0.033466185869419,2008.584,4,"WAH3",-4.36356181225995,-4.49742655573762,-4.31939344259929,-4.54159492539828,0.222201482798994
"474",-4.42998828070324,0.0339260404623826,2008.92,4,"WAH3",-4.36213619977848,-4.497840361628,-4.31736091818195,-4.54261564322453,0.225254725042587
"475",-4.42948237838493,0.0343989992871747,2009.256,4,"WAH3",-4.36068437981058,-4.49828037695928,-4.31528489143144,-4.54367986533841,0.228394973906971
"476",-4.4289764773468,0.0348845337455143,2009.592,4,"WAH3",-4.35920740985577,-4.49874554483783,-4.31316711748652,-4.54478583720707,0.231618719720551
"477",-4.42847057789233,0.0353821306700615,2009.928,4,"WAH3",-4.35770631655221,-4.49923483923246,-4.31100930025897,-4.5459318555257,0.234922555266735
"478",-4.42796468032334,0.0358912929184592,2010.264,4,"WAH3",-4.35618209448642,-4.49974726616026,-4.30881309045928,-4.5471162701874,0.238303179728115
"479",-4.42745878492865,0.0364115403728091,2010.6,4,"WAH3",-4.35463570418303,-4.50028186567427,-4.30658008226737,-4.54833748758994,0.24175740532257
"480",-4.42695289199104,0.0369424099533574,2010.936,4,"WAH3",-4.35306807208433,-4.50083771189776,-4.30431181329397,-4.54959397068811,0.245282157394138
"481",-4.4264470017884,0.0374834555729304,2011.272,4,"WAH3",-4.35148009064254,-4.50141391293426,-4.30200976473316,-4.55088423884364,0.248874474110483
"482",-4.42594111456372,0.0380342484901476,2011.608,4,"WAH3",-4.34987261758343,-4.50200961154402,-4.29967536015968,-4.55220686896776,0.252531508808085
"483",-4.4254352305448,0.0385943768333751,2011.944,4,"WAH3",-4.34824647687805,-4.50262398421155,-4.29730996712905,-4.55356049396054,0.256250526831487
"484",-4.42492934995029,0.0391634452061004,2012.28,4,"WAH3",-4.34660245953809,-4.50325624036249,-4.29491489849372,-4.55494380140687,0.260028902913152
"485",-4.42442347293876,0.0397410746714375,2012.616,4,"WAH3",-4.34494132359589,-4.50390562228164,-4.29249141240347,-4.55635553347405,0.263864121070581
"486",-4.42391759964422,0.0403269021378402,2012.952,4,"WAH3",-4.34326379536854,-4.5045714039199,-4.29004071438037,-4.55779448490808,0.267753770527708
"487",-4.42341173018738,0.0409205798941225,2013.288,4,"WAH3",-4.34157057039914,-4.50525288997563,-4.28756395887357,-4.55925950150119,0.271695542627624
"488",-4.42290586460725,0.0415217755341916,2013.624,4,"WAH3",-4.33986231353887,-4.50594941567563,-4.28506224944083,-4.56074947977367,0.275687230332846
"489",-4.42240000291169,0.0421301713529744,2013.96,4,"WAH3",-4.33813966020574,-4.50666034561764,-4.28253664080444,-4.56226336501895,0.279726724214513
"490",-4.42189414509253,0.0427454638884608,2014.296,4,"WAH3",-4.33640321731561,-4.50738507286945,-4.27998814038665,-4.5638001497984,0.283812009411747
"491",-4.42138829104982,0.0433673638746783,2014.632,4,"WAH3",-4.33465356330046,-4.50812301879917,-4.2774177083901,-4.56535887370953,0.287941165319427
"492",-4.42088244065097,0.0439955955342741,2014.968,4,"WAH3",-4.33289124958243,-4.50887363171952,-4.27482626020536,-4.56693862109659,0.292112360891224
"493",-4.42037659374771,0.0446298960281617,2015.304,4,"WAH3",-4.33111680169139,-4.50963638580404,-4.27221466825497,-4.56853851924046,0.296323850985491
"494",-4.41987075010818,0.0452700152850994,2015.64,4,"WAH3",-4.32933071953798,-4.51041078067838,-4.26958376249132,-4.57015773772505,0.300573975233732
"495",-4.41936490947279,0.0459157150851049,2015.976,4,"WAH3",-4.32753347930258,-4.511196339643,-4.26693433349536,-4.57179548545022,0.304861151954857
"496",-4.4188590715712,0.0465667683629251,2016.312,4,"WAH3",-4.32572553484535,-4.51199260829705,-4.26426713480594,-4.57345100833646,0.309183873530518
"497",-4.41835323607981,0.0472229588118743,2016.648,4,"WAH3",-4.32390731845606,-4.51279915370355,-4.26158288419243,-4.57512358796718,0.313540703774752
"498",-4.41784740265852,0.0478840799087188,2016.984,4,"WAH3",-4.32207924284109,-4.51361556247596,-4.25888226692871,-4.57681253838834,0.31793027145963
"499",-4.41734157096712,0.0485499342137971,2017.32,4,"WAH3",-4.32024170253953,-4.51444143939471,-4.25616593813295,-4.57851720380129,0.322351265668345
"500",-4.41683574066466,0.0492203329646671,2017.656,4,"WAH3",-4.31839507473532,-4.51527640659399,-4.25343452411606,-4.58023695721326,0.3268024330972
"501",-4.41632991141,0.0498950953170998,2017.992,4,"WAH3",-4.3165397207758,-4.5161201020442,-4.25068862490195,-4.58197119791806,0.331282573016116
"502",-4.41582408287852,0.0505740478741253,2018.328,4,"WAH3",-4.31467598713027,-4.51697217862677,-4.24792881580767,-4.58371934994938,0.33579053414171
"503",-4.41531825481647,0.0512570247275919,2018.664,4,"WAH3",-4.31280420536129,-4.51783230427166,-4.24515564735987,-4.58548086227308,0.340325214913216
"504",-4.41481242698913,0.0519438669180069,2019,4,"WAH3",-4.31092469315312,-4.51870016082515,-4.24236964703611,-4.58725520694216,0.344885559906057
"505",-4.47399742953641,0.0563545022973968,1977,5,"WAH3",-4.36128842494162,-4.5867064341312,-4.28691226211189,-4.66108259696093,0.374170334849046
"506",-4.47401165858231,0.0556762567586713,1977.336,5,"WAH3",-4.36265914506496,-4.58536417209965,-4.28917812456762,-4.65884519259699,0.369667068029377
"507",-4.47402588758404,0.0550004603512651,1977.672,5,"WAH3",-4.36402496688151,-4.58402680828657,-4.29143585637516,-4.65661591879291,0.365180062417748
"508",-4.47404011649744,0.0543272047781834,1978.008,5,"WAH3",-4.36538570694108,-4.58269452605381,-4.29368515305555,-4.65439507993933,0.360709926883775
"509",-4.47405434527394,0.0536565852042932,1978.344,5,"WAH3",-4.36674117486535,-4.58136751568253,-4.29592569863275,-4.65218299191513,0.356257293282388
"510",-4.47406857384852,0.0529887006640272,1978.68,5,"WAH3",-4.36809117252046,-4.58004597517657,-4.29815716426811,-4.64997998342893,0.351822819160816
"511",-4.47408280215233,0.0523236538639992,1979.016,5,"WAH3",-4.36943549442433,-4.57873010988033,-4.30037920892831,-4.64778639537635,0.347407186448038
"512",-4.4740970301156,0.0516615514860802,1979.352,5,"WAH3",-4.37077392714344,-4.57742013308776,-4.30259147838206,-4.64560258184914,0.343011103467074
"513",-4.47411125766527,0.0510025048083668,1979.688,5,"WAH3",-4.37210624804854,-4.57611626728201,-4.30479360313629,-4.64342891219426,0.338635309057963
"514",-4.47412548472759,0.0503466299059428,1980.024,5,"WAH3",-4.3734322249157,-4.57481874453947,-4.30698519777222,-4.64126577168295,0.334280573910734
"515",-4.47413971123227,0.0496940481484828,1980.36,5,"WAH3",-4.3747516149353,-4.57352780752923,-4.30916585929762,-4.63911356316691,0.329947703869285
"516",-4.47415393712026,0.0490448869961325,1980.696,5,"WAH3",-4.37606416312799,-4.57224371111252,-4.31133516451241,-4.6369727097281,0.325637545215693
"517",-4.47416816233479,0.0483992801354899,1981.032,5,"WAH3",-4.37736960206381,-4.57096672260577,-4.31349266954825,-4.63484365512133,0.321350985573082
"518",-4.47418238682812,0.0477573679371578,1981.368,5,"WAH3",-4.37866765095381,-4.56969712270244,-4.31563790835634,-4.63272686529991,0.317088956943566
"519",-4.47419661057981,0.0471192981523923,1981.704,5,"WAH3",-4.37995801427502,-4.56843520688459,-4.31777039041295,-4.63062283074666,0.312852440333716
